,2,3,4,5,6,7
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,0,0,0,0,0,0
2020-12-10,0,0,0,0,0,0
2020-12-11,0,0,0,0,0,0
2020-12-12,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0
2020-12-14,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,0,7,0,0,0
2020-12-25,0,0,7,0,0,0
2020-12-26,0,0,7,0,0,0
2020-12-27,0,0,7,0,0,0
2020-12-28,0,0,7,0,0,0
2020-12-29,0,0,7,0,0,7
2020-12-30,0,0,7,0,0,7
2020-12-31,0,0,7,0,0,7
2021-01-01,0,0,7,7,7,21
2021-01-02,0,0,7,14,7,21
2021-01-03,0,0,7,14,7,21
2021-01-04,0,0,7,14,14,21
2021-01-05,7,7,7,14,14,21
2021-01-06,7,7,14,21,21,28
2021-01-07,7,7,14,21,21,28
2021-01-08,7,7,14,21,21,28
2021-01-09,7,7,14,21,21,28
2021-01-10,7,7,14,21,21,28
2021-01-11,7,7,14,21,21,28
2021-01-12,7,7,14,21,28,28
2021-01-13,7,7,21,21,28,35
2021-01-14,7,7,21,28,28,35
2021-01-15,7,14,21,28,35,35
2021-01-16,7,14,21,28,35,35
2021-01-17,7,14,21,28,35,35
2021-01-18,7,14,28,28,35,42
2021-01-19,7,14,28,28,35,42
2021-01-20,14,21,28,35,35,49
2021-01-21,14,21,35,35,42,49
2021-01-22,14,21,42,42,49,56
2021-01-23,14,28,42,42,49,56
2021-01-24,14,28,42,42,49,56
2021-01-25,21,28,49,42,49,63
2021-01-26,21,28,56,49,56,70
2021-01-27,21,35,63,56,63,77
2021-01-28,28,42,63,56,70,84
2021-01-29,35,42,70,63,77,84
2021-01-30,35,42,70,63,77,91
2021-01-31,35,49,70,63,77,91
2021-02-01,42,49,77,63,91,105
2021-02-02,49,56,84,70,98,112
2021-02-03,56,63,91,77,105,126
2021-02-04,77,70,105,84,119,147
2021-02-05,84,84,119,98,140,168
2021-02-06,91,84,119,105,140,175
2021-02-07,91,84,119,105,147,175
2021-02-08,112,105,140,112,161,196
2021-02-09,140,126,161,133,182,238
2021-02-10,175,147,175,147,196,280
